review_text,polarity,sentiment,keywords,stars,business_name,latitude,longitude
Great place!!! Always surprise me whenever I visit. I little bit pricey but definitely worth occasionally visiting. Best house made pastry series I ever had in Indy. I feel Coffee actually became second priority here compared to the food. Warning! It can be Qqqquite busy sometimes.,positive,delighted,"house made pastry, coffee, busy",5.0,Milktooth,39.7591692208,-86.146494347
Love sitting at this bar. Mezcal Mule is really nice summer drink. I'd recommend the Salsa verde doused chilaquiles with steak/chicken & egg. Fish tacos were great as was the chorizo & steak pizza app. Good prices for high quality,positive,delighted,"Mezcal Mule, Salsa verde doused chilaquiles, Fish tacos, chorizo & steak pizza",4.0,La Mulita,39.84740448,-86.1451797485
My car was filthy on the outside. There was still bird crap and bugs on my car. They also forgot to spray my fragrance that I paid for. The manager had to come and wipe my car over again and spray. Even after that I still wasn't satisfied it was just an overall bad job. I gave them 2 stars because my interior was clean.,negative,frustrated,"car wash, cleanliness, service",2.0,Sparkling Image Car Wash,39.9058955,-86.0533985
"The hotel was beautiful as we stayed there for a conference AFLV.   Wait Staff Review  The main reason I leave this bad review is because of the banquet staff. Our waitress was very rude and not accommodating. Our waitress ignored one of our members could not have asparagus or he would die. We mistakenly forgot to get a meal card for his allergy we had on file for the conference. She said he did not have a card (piece of paper) that would not allow her to make any adjustments or alternations to the meal. This is a conference of almost 5,000 ppl and not all 5,000 were at the banquet. A vegetarian plate could not be swiped out for the chicken and asparagus plate? Or a plate brought out without asparagus? This makes no sense to me. After she told us no, I asked another waiter and he explained to me no accommodations without a card because of their supervisors. He apologized but said it was not allowed (he was nice). Once our waitress saw I asked him, she scolded me and said she was my waitress and not to ask anyone else. Then proceeded NOT to attend to our table of 12 people the rest of the night. Empty water glasses and plates, were then taken up by another waiter much later. I can understand that they have certain rules placed on them by their superiors but the way she spoke to us and reacted was up acceptable. Not to mention we contacted AFLV and they said they received similar complaints from people. So JW Marriott please have a conversation with your wait staff, we can understand policy but somethings are exceptions or at least speak to people with respect.",negative,frustrated,"wait staff, allergy accommodation, service quality",3.0,JW Marriott Indianapolis,39.7663443,-86.1683755117
This is my second trip to Indy and my second trip to 3 sisters. The food is amaze balls!  This trip I had the turkey melt on rye with onions cheese pesto etc. My taste buds were awaken to the most wonderful explosions of flavor!!!  The owner and staff were wonderful as well!   We will be back next year when visiting the folks.,positive,delighted,"food, owner and staff, flavor",5.0,3 Sisters Café,39.8690303,-86.1427806
"LOVE this place! Fresh, hot, delicious pizza and breadsticks. The decor and atmosphere is great, it's a nice clean establishment with great service. I accidentally left one of my favorite jackets hanging on my chair tonight and walked all the way back to my car when I turned around to see our server, Joseph, running after me with my jacket in hand. He was able to track me down almost all the way to Bankers Life Fieldhouse! What a guy :) Thank you Joseph, we will definitely be back.",positive,delighted,"pizza, service, atmosphere",5.0,Pearl Street Pizzeria & Pub,39.76625,-86.156829
"Such a fun place!  Puts me in a great mood every time.  This store has a great selection of jewelry, some of which is locally made. I love the Evan Knox selections, and contrary to other posting, do not feel the prices are out of line.   I made it my go to store for many Christmas gifts.  The store is filled a wide variety of useful items, and some not so much.  They have books, kitchen gadgets, hair bands, hats, home decor, and more.   Some of my faves are the PUP items, made from the RCA dome roof, 317 t's, and Namaste eye pillows.    Keep coming back.  There is always something new and interesting!",positive,delighted,"jewelry, Christmas gifts, variety",5.0,Silver In the City,39.7733855,-86.1517062
"My wife and her friends returned to try this place again and her report is that it's worse than before.  The staff is a bunch of inexperienced kids for whom this must be their first job, the food is still crappy (but not microwaved, the owner will tell you that), and the bathrooms and tables are still dirty.  What can you expect from a place that got dinged by the board of health for cooking with camp stoves?  Save your money, the place isn't learning from their mistakes.",negative,frustrated,"staff, food, cleanliness",1.0,Romanza Of The Vine,39.70565,-86.0109981
"I'm so conflicted by this review.  If you go for drinks, I give this place 5 stars.  The ambiance doesn't get any better. The lighting will have you swooning! The drinks are great and often they feature a drink that benefits a different organization in the community. And then there's the truffle popcorn! It's the perfect  pairing for a swanky cocktail and it's complimentary.    Then there's the food. Honestly, everything I've eaten here has been mediocre. The Devour Downtown was especially disappointing. The value just wasn't there for a tiny fancy grilled cheese or cheese calzone- basically just cheese and bread for $25pp.  I'd skip the food but remember Platt 99 for your next date night drink or happy hour.",neutral,conflicted,"drinks, ambiance, food, value",3.0,Plat 99,39.761769,-86.154336
"I haven't been here since before I could drive so I had no idea what I was getting into ha. But the process is super easy. 1-Parking! You can park for free in their parking garage and then take the sky bridge over into the museum. 2-tickets! You can buy online or there. 3- the museum! There are four or fiveish levels with different activities per floor. There's anywhere from mummies and dinosaurs to culture and science to a chocolate slide. Almost everything is free, the carousel costa a dollar to ride and you have to get a token out of a machine. But of course it's crazy full of kids and parents and learning. We went during a weekday and it wasn't too crazy. Makes for a very fun 3-4 hours running around.",positive,delighted,"parking, tickets, museum, activities",5.0,The Children's Museum of Indianapolis,39.8102278,-86.1588807
"My wife and I went here for Devour Downtown.  It is a pretty sweet deal.  You chose an appetizer, two entrees, and a dessert for $30.  We also tried the fried Mac and Cheese, it was pretty incredible.  They have Sun King on tap, so that is worth a start alone.  The pizza is consistent and pretty delicious.  The service was pretty good.  I think we would go again.",positive,content,"Devour Downtown, fried Mac and Cheese, Sun King, pizza, service",4.0,California Pizza Kitchen,39.766304,-86.159322
"When the boss is away, the kids will take a little bit longer lunch hour and venture to Broad Ripple to eat somewhere they've wanted to try for a long time!  I can't believe I didn't make it here sooner.  I don't know which I liked better, the owner or the ham croqueta sandwich.  He was super friendly, making sure to talk to everyone and was happy he didn't have to deport anyone for not liking his food, which I don't think is possible.  The sandwich was bigger than I expected and loaded.  There was more ham on it than I normally eat at Christmas dinner, yet at the end, I was somehow wanting more.  The black bean soup was the perfect side dish.  Pro tip: check out coupons4indy.com before you go!  Can't wait til next time!",positive,delighted,"ham croqueta sandwich, owner, black bean soup",5.0,The Cuban Sandwich Shop,39.906797,-86.2182121
High Velocity lounge was great.  Went their for a beer tapping during GenCon and it was a blast.  Great place to grab a drink before or after an Indians game.  The facility was excellent and the staff are top notch.,positive,delighted,"beer tapping, Indians game, staff",4.0,JW Marriott Indianapolis,39.7663443,-86.1683755117
It's a place to go if your hungry and have a big appetite burgers are good and come out quick there onion straws are to die for with the sauce  the service was on top of things right away (thanks zack!!)   made us feel welcomed and was that way to everybody even helped other servers when he probably didn't have to!  Would recommend this place to others in a heart beat. However we came to early to hear the live music but was outside with a great breeze.  Can't ask for much more,positive,delighted,"burgers, service, onion straws",4.0,Cheeseburger in Paradise,39.664583,-86.089236
"Steakhouse. You cannot fault a restaurant for being focused, but they should be expert at what they focus upon--steak. The filet was ordered medium rare and arrived scored and hot light pink all the way through. The salad and side were equally sub-par. Decent wine selection though they were out of my first choice.  The food here is passable, though uninspired; but, it's a steakhouse, not a chef driven establishment. No, the real failing here was the service. The table was not cleared and cleaned promptly, the food wasn't served politely or properly. A young man literally dropped my plate in front of me from across the table without saying a word. A modicum of decorum is an absolute requirement for this kind of place, and it was here that Fleming's fell flat.  If you eat your dinner with the television on and order your steaks well-done you will think this place is just fantastic, I'm sure.",negative,frustrated,"steak, service, food quality",2.0,Fleming's Prime Steakhouse & Wine Bar - Indianapolis,39.9098017418,-86.1061134961
"We're from San Diego, where there is plenty of good Laatin-American food, so on this trip to visit my husband's family, (as we do periodically), we remembered how much we like Delicia, and came back here.  What a treat! (Hint - Delicia, you'd do really well in San Diego if you opened another restaurant there, and we'd comee to visit you often!)  The service was good; the atmosphere was nice, and the food was AMAZING!    We started with the Guacamole, the Ceviche, and the Queso Fundido.  The Quac was okay, but I prefer it simple, with less stuff in it.  The Queso Fundido was delicious, as was the Cevice.  Oh - the specialty cocktails were interesting and refreshing.  I was surprised, though that when I asked for a Kioki Coffee, the waiter said he didn't know what it was and they couldn't serve me one.  Really?  Usually, if they haven't heard of it, they'll Google it, and then fix one for me. Nope.  But they did serve me a delicious Irish Coffee.  The entrees were the stars of the meal.  Among the four of us, we had the duck enchiladas (Enchiiladas de Pato), the Aji  a la Gallino (a chicken dish), and the Tamal Corn Cakes.  All three were presented beautifully and were outstanding.  The rice served with them was very bland., but the entrees themselves were spectacular., with the Corn Cakes (served with Barbacoa Beef) were my favorite.    Generous protions.  I took half of mine home for lunch the next day and enjoyed it just as much@  When I left, I was sad - sad that we only come here once or twice a year and we won't be able to come back until then!  What was good was soooo good, that they get five stars despite the minor flaws.    Many gluten-free options too, which was wonderful for one in our group!",positive,delighted,"food, service, atmosphere",4.0,Delicia,39.847406,-86.1451809
"When we moved south of Indianapolis from Chicago two years ago I wondered if we would find a place we liked as much as some of the lounges we enjoyed there.  Once we stepped foot into Plat 99 I realized that we had found the place.  Though a little pricey, the bar has elements that bring us back, and back, and back.  The decor is gorgeous. I first encountered the bar in the winter where a group of girls met and took advantage of the huge windows and comfy couches inside. The glass lamps (I am told there are 99) are breathtaking. The drinks were amazing, albeit expensive, but worth it. The servers bring truffle oil popcorn. Oh yeah. It is as good as it sounds.  I had no idea that I could like the place more until I discovered the outdoor spring/summer space.  The large outdoor area is perfect for sitting and enjoying the elements.  The view is not fabulous, but endearing.  The servers are fantastic...we soon got to know a few of them and they are so friendly and quick to greet you.  They make your experience even better.  This is the ""local plus"" to me...the elegance of a upscale lounge with the midwestern hospitality.  Fabulous.  The servers certainly create an environment that makes one want to return.",positive,delighted,"decor, drinks, servers, outdoor space",5.0,Plat 99,39.761769,-86.154336
"Nothing feels better than getting validated by a Half Price Books' book buyer.  ""Your taste in books is amazing!"" or ""I haven't seen this title in forever!""; bibliophile sploosh.   I've been trying to weed down my belongings and eventually tackled my beloved book collection. Half Price Books isn't going to pay you beaucoup credit, but at least your former prized possessions will be passed along to another book lover. And, you get a little scratch in return to buy a few books, used vinyl, or cultural memorabilia. This location is always clean and offers free coffee, the store attendants are friendly, and there is music, video games, movies, paper-goods, and other cool stuff if you are looking for more than books.  The book-buying process met my expectations, although you should expect longer processing times on the weekends when the masses bring in umpteenth boxes of hardcover James Pattersons/Lee Childs/etc. and inundate the poor book buyers. As a former used bookstore buyer, I feel their pain.",positive,content,"book collection, friendly staff, clean store",5.0,Half Price Books,39.9048037,-86.0898087
love the wine flights and pint YUM night specials!,positive,delighted,"wine flights, pint YUM night, specials",4.0,Wellington Pub,39.8705324,-86.142672
We always check Yelp before trying a new place.  Based on the reviews I saw here we were quite surprised with the meal we had.  Young waitress was very polite and accommodated our time crunch as we were trying to catch a show-the food however was pretty disappointing.  The sauce was very watery and the vegetables in the two dishes we ordered were frozen vegetables.  Watery spicy sauce on frozen vegetables- eh.,negative,disappointed,"waitress, food, sauce, vegetables",1.0,Haveli Indian Cuisine,39.763322,-86.157723
"2 solid putt putt courses. Probably the best ticket prizes this side of the Appalachian mountains as well. Go Kart track isn't to shab either. The arcade games are pretty solid, but often are being repaired. Like most arcades in the land, Great Times could use a fresh coat of paint. But WHO GIVES A RIP! Support a solid arcade and  potentially meet a super cool mega babe who wants to play Tekken or House of the Dead with you until closing time over a tasty Coca A Cola Icee. Just saying.",positive,content,"putt putt courses, arcade games, Go Kart track",4.0,Greatimes Family Fun Park,39.7056588,-86.0739306
"Let me be the first to say this place is no better than the crappy reviews for the previous Radisaon Hotel that occupied this spot. Service: slow, crappy. Bathrooms: I found it amusing they went to the trouble to decoratively fold the toilet paper like a flag at Arlington, when they didn't even stock soap (had to go to front desk for that). We thought Theresa sucked, then realized it's because they were sleep number beds that you could not inflate. Front desk lady didn't even understand that there was no apparatus to inflate it. When the maintenance guy came-with hands so dirty, looked like he just crawled out of a messy turbine- he had to handle the sheets to access the air plug with the one inflating machine. Evidently, he didn't get one of the mattresses plugged back up, because it slowly deflated over night. What an absolute crap hole. We had seen online that it was recently renovated- hahaha. Maybe they have just started, but, I don't think so.  They need to replace the mattresses or get the adjusters for the sleep number back. Just to be at a base level. Never again for this gal!",negative,frustrated,"service, bathrooms, mattresses",1.0,Clarion Hotel Airport,39.728527,-86.270892
"I was born in New York parents are Dominican and this place is FABULOUS!  Went with hubby early on a friday night at 4 pm which they only have cocktails, appetizer & salads.  We started with the house salad with vinegrette on the side & feta cheese - delish then dominican longanisa, tostones & chimichuri sauce - amazing! Hubby enjoyed his sangria but my drink was to citrus for me - think it was the huming bird - not sure. After 5 hubby asked for the mofongo which comes with shrimp but he asked to substitue for beef barbacoa instead and it was very good.  I had the bonelss short rib and this was so soft and tender, hubby kept sticking his fork into my plate! Came with 3 different potatoes - 1 mashed - YUM.  Then if things couldn't get any better we had the plantain bake as dessert and it was the best thing on earth.  Consistency of apple pie but made with sweet plaintains instead.  I'm taking mom there this week.  Hubby complained it was a bit pricey - i never care about paying for good food & ambience.  Loved the spanish music playing too!!!  Who cares about outside - they have a few parking spots right in front for us early birds!",positive,delighted,"food, ambience, dessert",5.0,Delicia,39.847406,-86.1451809
"If you dream of the perfectly romantic location providing the upper echelon in pastries and baked goods, there's no need to hold out for your dream trip to Paris, just make your way to The Cake Bake Shop.    The beautifully landscaped garden and flower boxes are just a tease of what you'll see inside, with every detail taken into consideration enticing your eyes to wander throughout the store.    I was on a mission to get a cake for my boss and was able to scored the award winning Earl's Chocolate cake.  I enjoyed a mimosa and scone as I waited, and was thrilled when it was brought out.  The presentation was as exquisite as the cake itself, complete with a signature box tied up in ribbon.  I took a menu to share with my group, and magically served the 8"" cake to the masses (usually serves 8-10) once I made the grand entrance.     I must admit, I've never spent that much on a cake that size, but the raves that were received and interest in where it came from were proof enough (if not the crumbs in the box) to affirm my decision was a stellar one.  My boss also mentioned he'd never had a cake as delicious!  I'll be sure to bring this up when it's time for my review.",positive,delighted,"pastries, presentation, cake",5.0,The Cake Bake Shop by Gwendolyn Rogers-Broad Ripple Village,39.8739995,-86.1444306
"GREAT staff, helped us store our bicycles inside for safety and super friendly. Easy location to get back on Route 70. Breakfast okay.  The room, however, was scary. Black mold in shower, cracked sink, filthy carpet, dark brown paneling like a 1980s executive room gone baaaad. The only good news: no bedbugs... but we were worried. We came in late and exhausted so we didn't ask for a change",negative,disappointed,"staff, room, breakfast",1.0,Hampton Inn - Indianapolis East,39.8008372,-86.0441524
Best pizza I've ever had with even better service! A must place to eat in Indiana! It is fairly priced as well and caters to a variety of tastes.,positive,delighted,"pizza, service, priced",5.0,Giordano's,39.7681769,-86.1596387
Another good addition to the Indy dining scene. Livery serves some delicious South American inspired food in a nice and lively setting. Cocktails are good too. Loved the empanadas! Can't wait to be back in a warmer weather so I can sit in their terrace upstairs..,positive,delighted,"South American food, lively setting, cocktails, empanadas, terrace",4.0,Livery - Indianapolis,39.7766812,-86.1456632
"Went to this store to get a passport sent to England A.S.A.P (which weighs next to nothing), they told me it would be $110 for 4 day delivery with no guarantee that it would arrive by then. I went to Fed Ex who told me they could do it for $57 with a 2 day guarantee. Shop around before using UPS!!!",negative,frustrated,"passport, delivery, price, UPS",1.0,The UPS Store,39.7684226,-86.161112
"When I first  heard a family member suggest going to this restaurant and describe it as a breakfast and a Mexican restaurant in one I was certain that it would be awful. I couldn't have been more wrong. The menu was huge and full of tons of options. Being a vegetarian I am always worried when going to a new restaurant but here you do not have to worry. They have vegetarian options that aren't normal available in authentic Mexican restaurant.  The portion size vs the price was reasonable. My aunt and I were able to take home left overs for a $8 meal, which is always a plus.    The service was fantastic even though there was only one cook and one waiter. She was very friendly and took her time when we asked questions about the menu. We also came there with a 1.5 year old and asked for specialty item (cup of fruit) and they were more than happy to make it for us without the usual  'sorry we don't offer that and I could probably get the cook to make that for you but I don't really care enough' look.",positive,delighted,"vegetarian options, portion size, service",4.0,Biscuits Cafe,39.8687947,-86.1407129
"I went in open minded to a place I hadn't heard positive reviews about. The reviews are correct. Broken Beaker is a disappointment. Their display is low grade and simplistic in a bad way. There is no glass to separate the consumer from the display which contains dust and cracked glass on the inside. I tried the molecule mule and it was nothing but simple syrup and lime, for $10. You can get the same thing at Marsh for less. I was told the tour was great, but was disappointed when I had to self guide myself through there back room/ distillery. The equipment has the beginning look of the Statue of Liberty as the green sets in and equipment shows continual signs on not being cleaned. Patina is not cool in a distillery. Would I recommend Broken Beaker, absolutely not. Unless major improvements are made it does not belong on Mass ave. Good Luck",negative,disappointed,"display, drink quality, tour",1.0,Broken Beaker Distillery,39.7760016,-86.1472949
"Food is very good, lovely interior......but...without question among THE most indifferent service I have experienced, from the hostess to the person handling my carry out order.  In order to get to this establishment, I have to walk by or near Flatwater with excellent and healthy food prepared by fun and caring people, served by people who show enormous amounts of enthusiasm and gratitude for my business....and the same is true for Patachou....Bazbeaux.... Geek...  Do these folks understand I, and others, have choices ?  I don't get why people can't smile and act as if my business is appreciated ???",negative,frustrated,"service, food, choices",3.0,Chiang Mai Thai Noodle,39.8703889,-86.1442602
"We checked in to the hotel later in the evening and commented on the new look and feel of the place. The front desk staff noted they just opened the facility the week before, so it is a brand new hotel!  It was a great experience and fair price. Extra bonus being one of the first to stay in the new facilities.  Breakfast was good and all the staff very friendly. Overall a great experience. Great location with easy access to to major roads and points of interest.",positive,delighted,"new hotel, friendly staff, great location",5.0,Fairfield Inn & Suites by Marriott Indianapolis Fishers,39.940658,-86.023391
"One of my favorite places ever, to grab a bite to eat. Small plates are the theme here.. But that does NOT mean you have to share ;) Their short rib panini's are to DIE for.. Not to mention that complimentary black truffle popcorn  Atmosphere is laid back, modern, and comfortable. Making it ideal for a lunch, dinner, or business date.  Staff is knowledgeable, personable, friendly and professional.   With a bright-innovative bar, complete with unique cocktail concoctions.. They have just about anything to accommodate the pickiest of palettes.. This is by far, one of my top 5's in Indy  very reasonably priced, you get a lot for what u pay for.. Esthetically pleasing, and full of flavor, check this place out, you won't regret it :)",positive,delighted,"short rib panini, black truffle popcorn, atmosphere, staff, reasonably priced",5.0,Plat 99,39.761769,-86.154336
"The food is great, but I just waited 20 minutes for a carry out order.  I called in at 12:07, my credit card was swiped at 12:32 and I didn't leave until 12:53.  I needed to get back to my office and there sat my order.  Other servers kept checking it and no one brought it over.  So my food is now cold.  $30 for cold food, even great food, still sucks.    This is the second time someone from my office has had to wait for an order we called in.  The last time this happened, the server hadn't even given the kitchen our order.  If carry out isn't a priority, don't offer it.",negative,frustrated,"food, waiting time, carry out, service",2.0,Metro Diner,39.913046,-86.200355
"I love craft beers. I decided to make a stop and try Deviate Brewing. This is the best local craft beer I've had since moving to Indy. I tried the Two IPAs, blood orange sour, Belgian peach, and the gingerbread stout. All of them were delicious. Prices are reasonable. Staff are friendly. Another plus dogs are allowed. I will definitely come back.",positive,delighted,"craft beer, friendly staff, reasonable prices",5.0,Deviate Brewing,39.9264742,-86.2289108
Love this bucks but the blonde with the red lips has a little bit of an attitude she might need to check....,negative,frustrated,"attitude, service, staff",4.0,Starbucks,39.665,-86.098961
"Get the bacon. Get the coffee. Get the pancakes. Get everything.  (Get your wallet ready too cuz it's not cheap). Milktooth fulfills all your hipster brunch dreams - from the tatted chefs to the cool-clothed waiters to the converetrd garage dining area. It seems like a pretty exclusive team. However, once you order and wait (for a bit despite the slow Tuesday afternoon), the taste is so worth it. My table got the berry pancakes, the savory pancakes, and the grilled cheese with truffles. I also got the bacon, which came out in thick fat slices. Its probably the best bacon I ever had.  The mango smoothie rivaled a mango lassi, and everything was really delicious.  uffle oil with aged cheddar grilled cheese. The grill cheese had the perfect savory combo of sweet n salty topped with an egg cooked just right. You can't get more flavorful than this  I definitely think this is one of those restaurants that everyone should visit!",positive,delighted,"bacon, pancakes, grilled cheese, brunch",5.0,Milktooth,39.7591692208,-86.146494347
"Finally got a chance to try this place and I'm so glad I did! I went for the elote (Mexican corn) that I heard about and was happy that it was just as tasty and delicious as any I've had before. I also tried a couple tacos, they have a great selection with all different kinds of meats. Staff was friendly and the food was inexpensive and good. Not many tables to sit at, but overall a great, quick lunch spot.",positive,delighted,"elote, tacos, friendly staff, inexpensive",4.0,Indy Tacos,39.8518892506,-86.1251766393
"Great food, great drinks, terribly (unapologetically so) service. It's not dick's last resort, it's not your shtick to be shitty... We had to ask for water four times and when we got it, it was luke warm.......annnnnd it wasn't busy.  like the vibe would consider coming back for drinks but would have to mentally prepare I was walking into a shit show.",negative,frustrated,"service, drinks, food",1.0,Revolucion,39.7524474,-86.1386729
"The IMA's collection rests on its chief benefactors, namely the Clowes, Lilly, Marmon and Pantzer families and their differing collecting tastes. While Indianapolis is a relatively old Midwestern city, the IMA's history is recent; it was known as the ""Art Association"" until 1969.  The recent multi-year renovation, redevelopment and expansion of the Museum and grounds created an entirely new experience for art patrons.  Let's all say our condolences to the Krannert Pavilion's Brutalist architecture of the 1970s and hello to a somewhat uninspired series of camera-ready atria that will no doubt allow some very impressive parties.  The collection itself is conservative and unprovoking.  Highlights include Robert Indiana's iconic masterwork (and trademark-infringed) ""LOVE"" painting and sculpture, a beautifully painted though incredibly ill-placed Rembrandt, a decent Hopper, an encyclopedic Asian art collection that is one of the best in the country, and the largest collection of JMW Turner drawings outside of Great Britain (although quantity does not trump quality).  I thought the gift shop was as poorly stocked as the previous one.  Not a single postcard of the new museum's exterior, yet there were plenty of old postcards showing the now-demolished Krannert Pavilion.  And for an artwork that's been copied, dubiously appropriated and downright stolen, why was there not one postcard available of Robert Indiana's outdoor ""LOVE"" sculpture?  And what about museum merchandise based off its own artwork: scarves with motif from the museum's Tiffany piece, jewelry pieces mimicking something from the Asian galleries or pop-up note cards laser-cut with the new museum facade?  Sure, all the ""LOVE"" stuff is nice, but capitalize on other museum strengths.  This is a wonderful museum that has a decent collection.  The parking is free, the new eating options are terrific, and there are other fun attractions on the museum grounds, most notably the Lilly estate, Oldfields.",positive,content,"collection, renovation, gift shop, parking",5.0,Newfields: A Place for Nature and the Arts,39.8274175724,-86.1896065943
"What else can be said about this place?  I've been to St. Elmo's, and never could have imagined the place working as a more casual american restaurant.   Well, they pulled it off.  Come in for their lunch, which offers a combo of a half sandwich (prime rib, yes please!) with classic sides.  And hey, their dinner offers basically the same menu as St. Elmo's just incase that is booked for the night.  Worth the visit",positive,delighted,"casual american restaurant, prime rib, dinner menu",5.0,Harry & Izzy's,39.7645705993,-86.1596685387
"Love love love love this place!  Very entertaining hibachi chefs and unique sushi rolls. I also use them for catering a lot. Perfect for lunch, date night or GNO!",positive,delighted,"hibachi chefs, sushi rolls, catering",5.0,Tomo Japanese Steakhouse and Sushi Bar,39.8887246,-86.1212129
"Stopped in here with my wife and a friend for lunch today. And let me tell you it will probably be the last time I visit this location.  I normally love QDOBA but this location down right sucks. From the ride ass customer service to the cleanliness it's just all around terrible. I've never had a person whistle at me from behind a ""line"" and say ""excuse me what would you like to eat"". You're kidding me right?  And plus look at my pics, this chick had her hair dangling down in front of her face and swaying back in forth and prepping food. ARE YOU SERIOUS? What happened to having it covered up? I won't be back to this location, to easy to get sick or catch something.",negative,frustrated,"customer service, cleanliness, food prep",1.0,QDOBA Mexican Eats,39.7797445,-86.1728502
"Really liked this place.   It was a bit busy as it was a Sunday morning when we visited so I feel like our waitress was a bit overwhelmed however, the food was so good. I love the fresh and healthy options. I had avocado smashed w/olive oil and salt over toast and their fresh juice. Awesome.",positive,content,"food, waitress, healthy options",4.0,First Watch,39.769421,-86.1595979
"Due to the look (and price) of this hotel, top notch is important to their brand. The hotel was able to accommodate over 3000 employees from all over the country seamlessly. They served us very well and even decorated it to the 9's!",positive,delighted,"hotel, employees, service, decorated",5.0,JW Marriott Indianapolis,39.7663443,-86.1683755117
"I ran over a nail near some of the new construction near Allisonville Road and got a tow to this Firestone location. I had gone to another firestone location in the past, and was pleasantly surprised that they were able to pull up all of my history as I wasn't sure when the last time I got tires and also if I had purchased any warranties on it. The woman at the front desk was extremely helpful and knowledgeable. I assumed that they would make me get all 4 tires changed (as that is typically what happens when one tire goes out at least for me) but the woman walked me through why I only need to change two of my four tires. I was very grateful because that would have added another $400 if I got all four tires changed. Bottom line, I felt very confident that the employees here were looking out for my best interests, and not for their wallets!",positive,delighted,"tires, service, warranties",5.0,Firestone Complete Auto Care,39.905333,-86.0644
"The food was pretty good with exception to the ham; pictured was a ham steak and I got cooked lunch meat. Also, start to finish, we were there close to 2 hours. Granted, we did come on Memorial Day, but still way too long.",negative,disappointed,"food, ham, waiting time",2.0,Biscuits Cafe,39.8687947,-86.1407129
Went here 08/25/2017.  Over all rating is just OK.  Fries are on the sandwiches but they were cold and old.  Beer selection is mostly local type and server did not know much about any of them.  Food was underwhelming as was the entire experience.  Location is convenient but we dined outside and had two different people come to table and ask us for money when they were walking by the outside dining area.,negative,disappointed,"fries, beer selection, location",2.0,Primanti Bros - Indianapolis,39.7655226364,-86.1597495695
"Five Guys is my go to greasy cheat food in Indianapolis.   Always so good.  Get the Cajun fries, but if you're watching calories you'll end up tossing half of them: the ""small"" is still a decent sack full.   Everyone at this location has been friendly, efficient, and accurate: half a dozen orders and never an incorrect one.  Check out the new mobile app for order-ahead. They finish preparation when you arrive, so so far food has still been fresh and hot (though you will have to wait a few minutes as a result).",positive,content,"Cajun fries, friendly staff, mobile app",5.0,Five Guys,39.912389,-86.220624
Great HOT pizza...even at 2 AM in Broad Ripple.  The only thing I used to get here were the breadstix with cheese and ranch.  Definitely glad I can now add pizza to the repertoire.,positive,delighted,"pizza, breadstix, Broad Ripple",4.0,HotBox Pizza,39.8695839,-86.1456129
"The beer is good!! They have tables to sit. They have board games to play. It was fun to just sit and have a few drinks. My wife is pregnant and she can't drink(the only reason she beat me in trivia Pursuit). They have popcorn you can buy there(cheddar and cheddar and Carmel mix). You can earn rewards for visiting there. I paid with a card and everything was easy and receipt was sent to my phone.   Food***You can order from cluster truck they deliver to the parking lot. 1st time ordering you get 10% off Cluster truck has a ton of food options. And the food is Fantastic. You order from an app and they accept Apple Pay too. The reason I focus on the food is because good beer is good beer, but having food too is rare. They also have a stage area for small concerts. I will go back!! Oh and the bathroom has to be one of the cleanest public bathrooms I've used.(just saying)",positive,delighted,"beer, food, cleanliness",5.0,Indiana City Brewing,39.7659626275,-86.1411079553
"We had yummy sandwiches, drinks and shared a huge slice of millionaire cake for lunch.  Although the sandwiches were tasty, neither of us cared for the mustard they used. Also, the ""salad"" that came with the sandwiches was difficult to navigate. Cake was yummy. Very expensive for what we got.",neutral,disappointed,"sandwiches, cake, expensive",3.0,The Cake Bake Shop by Gwendolyn Rogers-Broad Ripple Village,39.8739995,-86.1444306
"Good food, great service.  Hard to beat.  One of the best restaurants in Indianapolis.",positive,delighted,"food, service, restaurants",5.0,Harry & Izzy's,39.7645705993,-86.1596685387
I was very disappointed with the cake I ordered. I picked it up at the shop. The service was very slow and I paid for the cake before I picked it up. I sat there for 10-15 minutes just for someone to wrap a bow around the already boxed cake. I ordered the White and Black Cake. The icing was not sweet at all and it was greasy. The cake was heavy and did not have much of a flavor. The cake was certainly not worth $70.,negative,disappointed,"cake, service, icing",1.0,The Cake Bake Shop by Gwendolyn Rogers-Broad Ripple Village,39.8739995,-86.1444306
Best cupcakes I've had in Indy!!  Nice to find a place that uses fresh indgrediants.  Incredible taste!,positive,delighted,"cupcakes, fresh ingredients, taste",5.0,The Cake Bake Shop by Gwendolyn Rogers-Broad Ripple Village,39.8739995,-86.1444306
"One of the best restaurants I've been to in a long time. They had dinner"" specials"" that were more than enough for the. The food was EXCELLENT. The service was even better and the chef came out and brought our dessert and introduced himself to us. . Can't wait to go back",positive,delighted,"food, service, dessert",5.0,Taverna Food Spirits,39.8688431771,-86.1284977181
"Delicious! Had starters of prawns in a spicy sauce and cauliflower florets in a tangy  glaze. Entrees were chicken korama, vindaloo, and xacuti. Also had garlic naan.   All delicious!!!",positive,delighted,"prawns, cauliflower florets, chicken korama, garlic naan",5.0,India Café,39.9139969,-86.184581
